date,access_method,referrer_type,pageviews
2018-07-04,desktop,external,109811
2018-07-04,desktop,external (search engine),2256802
2018-07-04,desktop,internal,3383707
2018-07-04,desktop,none,3971228
2018-07-04,mobile app,external,156
2018-07-04,mobile app,external (search engine),64495
2018-07-04,mobile app,internal,83339
2018-07-04,mobile app,none,305221
2018-07-04,mobile web,external,93709
2018-07-04,mobile web,external (search engine),4702880
2018-07-04,mobile web,internal,5949941
2018-07-04,mobile web,none,1800647
2018-07-05,desktop,external,83978
2018-07-05,desktop,external (search engine),2349331
2018-07-05,desktop,internal,2404088
2018-07-05,desktop,none,3221944
2018-07-05,mobile app,external,92
2018-07-05,mobile app,external (search engine),64075
2018-07-05,mobile app,internal,75368
2018-07-05,mobile app,none,254689
2018-07-05,mobile web,external,55697
2018-07-05,mobile web,external (search engine),4677020
2018-07-05,mobile web,internal,3229527
2018-07-05,mobile web,none,1571321
2018-07-06,desktop,external,72934
2018-07-06,desktop,external (search engine),2258429
2018-07-06,desktop,internal,1781528
2018-07-06,desktop,none,2205989
2018-07-06,mobile app,external,73
2018-07-06,mobile app,external (search engine),66627
2018-07-06,mobile app,internal,70015
2018-07-06,mobile app,none,236557
2018-07-06,mobile web,external,44324
2018-07-06,mobile web,external (search engine),5135114
2018-07-06,mobile web,internal,2593831
2018-07-06,mobile web,none,1652936
2018-07-07,desktop,external,57846
2018-07-07,desktop,external (search engine),1397443
2018-07-07,desktop,internal,1287523
2018-07-07,desktop,none,2963196
2018-07-07,mobile app,external,137
2018-07-07,mobile app,external (search engine),69874
2018-07-07,mobile app,internal,75093
2018-07-07,mobile app,none,254412
2018-07-07,mobile web,external,42334
2018-07-07,mobile web,external (search engine),5065378
2018-07-07,mobile web,internal,2679492
2018-07-07,mobile web,none,1695121
2018-07-08,desktop,external,58539
2018-07-08,desktop,external (search engine),1395205
2018-07-08,desktop,internal,1435904
2018-07-08,desktop,none,3614396
2018-07-08,mobile app,external,125
2018-07-08,mobile app,external (search engine),71993
2018-07-08,mobile app,internal,94927
2018-07-08,mobile app,none,288372
2018-07-08,mobile web,external,45396
2018-07-08,mobile web,external (search engine),5111407
2018-07-08,mobile web,internal,3099318
2018-07-08,mobile web,none,1758065
2018-07-09,desktop,external,72259
2018-07-09,desktop,external (search engine),2142228
2018-07-09,desktop,internal,1818993
2018-07-09,desktop,none,1665469
2018-07-09,mobile app,external,117
2018-07-09,mobile app,external (search engine),59065
2018-07-09,mobile app,internal,75767
2018-07-09,mobile app,none,234513
2018-07-09,mobile web,external,39861
2018-07-09,mobile web,external (search engine),4412433
2018-07-09,mobile web,internal,2531040
2018-07-09,mobile web,none,1556095
2018-07-10,desktop,external,77889
2018-07-10,desktop,external (search engine),2173182
2018-07-10,desktop,internal,1866518
2018-07-10,desktop,none,1313394
2018-07-10,mobile app,external,98
2018-07-10,mobile app,external (search engine),64007
2018-07-10,mobile app,internal,74727
2018-07-10,mobile app,none,240722
2018-07-10,mobile web,external,40126
2018-07-10,mobile web,external (search engine),4866392
2018-07-10,mobile web,internal,2553912
2018-07-10,mobile web,none,1661253
2018-07-11,desktop,external,72168
2018-07-11,desktop,external (search engine),2232922
2018-07-11,desktop,internal,1799157
2018-07-11,desktop,none,1550415
2018-07-11,mobile app,external,115
2018-07-11,mobile app,external (search engine),66663
2018-07-11,mobile app,internal,71758
2018-07-11,mobile app,none,235134
2018-07-11,mobile web,external,40053
2018-07-11,mobile web,external (search engine),5117935
2018-07-11,mobile web,internal,2546984
2018-07-11,mobile web,none,1633126
2018-07-12,desktop,external,74782
2018-07-12,desktop,external (search engine),2258095
2018-07-12,desktop,internal,1799082
2018-07-12,desktop,none,1337295
2018-07-12,mobile app,external,113
2018-07-12,mobile app,external (search engine),64247
2018-07-12,mobile app,internal,74230
2018-07-12,mobile app,none,232995
2018-07-12,mobile web,external,38835
2018-07-12,mobile web,external (search engine),4882054
2018-07-12,mobile web,internal,2538805
2018-07-12,mobile web,none,1606366
2018-07-13,desktop,external,72233
2018-07-13,desktop,external (search engine),2134744
2018-07-13,desktop,internal,1636048
2018-07-13,desktop,none,1195460
2018-07-13,mobile app,external,109
2018-07-13,mobile app,external (search engine),62364
2018-07-13,mobile app,internal,69903
2018-07-13,mobile app,none,214820
2018-07-13,mobile web,external,36716
2018-07-13,mobile web,external (search engine),4651723
2018-07-13,mobile web,internal,2388135
2018-07-13,mobile web,none,1525290
2018-07-14,desktop,external,56933
2018-07-14,desktop,external (search engine),1511288
2018-07-14,desktop,internal,1329636
2018-07-14,desktop,none,1206014
2018-07-14,mobile app,external,131
2018-07-14,mobile app,external (search engine),72514
2018-07-14,mobile app,internal,79071
2018-07-14,mobile app,none,256101
2018-07-14,mobile web,external,40152
2018-07-14,mobile web,external (search engine),5187374
2018-07-14,mobile web,internal,2757963
2018-07-14,mobile web,none,1657165
2018-07-15,desktop,external,58161
2018-07-15,desktop,external (search engine),1611108
2018-07-15,desktop,internal,1516835
2018-07-15,desktop,none,1057222
2018-07-15,mobile app,external,127
2018-07-15,mobile app,external (search engine),89657
2018-07-15,mobile app,internal,97497
2018-07-15,mobile app,none,290130
2018-07-15,mobile web,external,46184
2018-07-15,mobile web,external (search engine),6560804
2018-07-15,mobile web,internal,3450840
2018-07-15,mobile web,none,1972011
2018-07-16,desktop,external,78473
2018-07-16,desktop,external (search engine),2571255
2018-07-16,desktop,internal,1986063
2018-07-16,desktop,none,1317362
2018-07-16,mobile app,external,105
2018-07-16,mobile app,external (search engine),67730
2018-07-16,mobile app,internal,80520
2018-07-16,mobile app,none,231988
2018-07-16,mobile web,external,44225
2018-07-16,mobile web,external (search engine),5318985
2018-07-16,mobile web,internal,2879064
2018-07-16,mobile web,none,1706566
2018-07-17,desktop,external,79138
2018-07-17,desktop,external (search engine),2471172
2018-07-17,desktop,internal,1868239
2018-07-17,desktop,none,1301284
2018-07-17,mobile app,external,95
2018-07-17,mobile app,external (search engine),66412
2018-07-17,mobile app,internal,77103
2018-07-17,mobile app,none,222685
2018-07-17,mobile web,external,43468
2018-07-17,mobile web,external (search engine),5129550
2018-07-17,mobile web,internal,2793960
2018-07-17,mobile web,none,1700306
2018-07-18,desktop,external,75878
2018-07-18,desktop,external (search engine),2430685
2018-07-18,desktop,internal,1776309
2018-07-18,desktop,none,1328691
2018-07-18,mobile app,external,111
2018-07-18,mobile app,external (search engine),63511
2018-07-18,mobile app,internal,73989
2018-07-18,mobile app,none,214542
2018-07-18,mobile web,external,40699
2018-07-18,mobile web,external (search engine),4914669
2018-07-18,mobile web,internal,2661865
2018-07-18,mobile web,none,1613751
2018-07-19,desktop,external,68482
2018-07-19,desktop,external (search engine),2315982
2018-07-19,desktop,internal,1685089
2018-07-19,desktop,none,1240768
2018-07-19,mobile app,external,106
2018-07-19,mobile app,external (search engine),62632
2018-07-19,mobile app,internal,72918
2018-07-19,mobile app,none,210092
2018-07-19,mobile web,external,41133
2018-07-19,mobile web,external (search engine),4862659
2018-07-19,mobile web,internal,2608216
2018-07-19,mobile web,none,1598690
2018-07-20,desktop,external,68442
2018-07-20,desktop,external (search engine),2150869
2018-07-20,desktop,internal,1674972
2018-07-20,desktop,none,1191881
2018-07-20,mobile app,external,84
2018-07-20,mobile app,external (search engine),61907
2018-07-20,mobile app,internal,69576
2018-07-20,mobile app,none,209456
2018-07-20,mobile web,external,41750
2018-07-20,mobile web,external (search engine),4732617
2018-07-20,mobile web,internal,2531715
2018-07-20,mobile web,none,1539292
2018-07-21,desktop,external,55369
2018-07-21,desktop,external (search engine),1565734
2018-07-21,desktop,internal,1426220
2018-07-21,desktop,none,1101396
2018-07-21,mobile app,external,142
2018-07-21,mobile app,external (search engine),75355
2018-07-21,mobile app,internal,88509
2018-07-21,mobile app,none,250117
2018-07-21,mobile web,external,43125
2018-07-21,mobile web,external (search engine),5460055
2018-07-21,mobile web,internal,2990573
2018-07-21,mobile web,none,1736258
2018-07-22,desktop,external,61718
2018-07-22,desktop,external (search engine),1605062
2018-07-22,desktop,internal,1403503
2018-07-22,desktop,none,1277985
2018-07-22,mobile app,external,143
2018-07-22,mobile app,external (search engine),82312
2018-07-22,mobile app,internal,98062
2018-07-22,mobile app,none,282635
2018-07-22,mobile web,external,47324
2018-07-22,mobile web,external (search engine),5938687
2018-07-22,mobile web,internal,3356140
2018-07-22,mobile web,none,1904915
2018-07-23,desktop,external,79639
2018-07-23,desktop,external (search engine),2508504
2018-07-23,desktop,internal,1925293
2018-07-23,desktop,none,1295797
2018-07-23,mobile app,external,102
2018-07-23,mobile app,external (search engine),67569
2018-07-23,mobile app,internal,82391
2018-07-23,mobile app,none,231348
2018-07-23,mobile web,external,42968
2018-07-23,mobile web,external (search engine),5156682
2018-07-23,mobile web,internal,2870715
2018-07-23,mobile web,none,1682048
2018-07-24,desktop,external,71327
2018-07-24,desktop,external (search engine),2332251
2018-07-24,desktop,internal,1893428
2018-07-24,desktop,none,1155660
2018-07-24,mobile app,external,114
2018-07-24,mobile app,external (search engine),63958
2018-07-24,mobile app,internal,80398
2018-07-24,mobile app,none,218412
2018-07-24,mobile web,external,41315
2018-07-24,mobile web,external (search engine),4961666
2018-07-24,mobile web,internal,2743386
2018-07-24,mobile web,none,1610451
2018-07-25,desktop,external,71416
2018-07-25,desktop,external (search engine),2355059
2018-07-25,desktop,internal,1746121
2018-07-25,desktop,none,1204366
2018-07-25,mobile app,external,108
2018-07-25,mobile app,external (search engine),65919
2018-07-25,mobile app,internal,78971
2018-07-25,mobile app,none,232149
2018-07-25,mobile web,external,42212
2018-07-25,mobile web,external (search engine),5117719
2018-07-25,mobile web,internal,2834487
2018-07-25,mobile web,none,1594548
2018-07-26,desktop,external,71956
2018-07-26,desktop,external (search engine),2213009
2018-07-26,desktop,internal,1721368
2018-07-26,desktop,none,1151952
2018-07-26,mobile app,external,149
2018-07-26,mobile app,external (search engine),63708
2018-07-26,mobile app,internal,74598
2018-07-26,mobile app,none,216159
2018-07-26,mobile web,external,42387
2018-07-26,mobile web,external (search engine),4896953
2018-07-26,mobile web,internal,2760647
2018-07-26,mobile web,none,1622618
2018-07-27,desktop,external,64344
2018-07-27,desktop,external (search engine),1987564
2018-07-27,desktop,internal,1522776
2018-07-27,desktop,none,1125981
2018-07-27,mobile app,external,89
2018-07-27,mobile app,external (search engine),60371
2018-07-27,mobile app,internal,68785
2018-07-27,mobile app,none,195507
2018-07-27,mobile web,external,39469
2018-07-27,mobile web,external (search engine),4574132
2018-07-27,mobile web,internal,2476358
2018-07-27,mobile web,none,1546126
2018-07-28,desktop,external,53692
2018-07-28,desktop,external (search engine),1360748
2018-07-28,desktop,internal,1221525
2018-07-28,desktop,none,940463
2018-07-28,mobile app,external,97
2018-07-28,mobile app,external (search engine),69207
2018-07-28,mobile app,internal,80992
2018-07-28,mobile app,none,229218
2018-07-28,mobile web,external,45823
2018-07-28,mobile web,external (search engine),4962661
2018-07-28,mobile web,internal,2835066
2018-07-28,mobile web,none,1615760
2018-07-29,desktop,external,59238
2018-07-29,desktop,external (search engine),1411095
2018-07-29,desktop,internal,1375933
2018-07-29,desktop,none,1049796
2018-07-29,mobile app,external,109
2018-07-29,mobile app,external (search engine),75595
2018-07-29,mobile app,internal,91431
2018-07-29,mobile app,none,260771
2018-07-29,mobile web,external,45520
2018-07-29,mobile web,external (search engine),5414891
2018-07-29,mobile web,internal,3225303
2018-07-29,mobile web,none,1801341
2018-07-30,desktop,external,77705
2018-07-30,desktop,external (search engine),2236612
2018-07-30,desktop,internal,1802948
2018-07-30,desktop,none,1147120
2018-07-30,mobile app,external,94
2018-07-30,mobile app,external (search engine),61634
2018-07-30,mobile app,internal,78251
2018-07-30,mobile app,none,215655
2018-07-30,mobile web,external,40552
2018-07-30,mobile web,external (search engine),4645729
2018-07-30,mobile web,internal,2737396
2018-07-30,mobile web,none,1637155
2018-07-31,desktop,external,70724
2018-07-31,desktop,external (search engine),2188259
2018-07-31,desktop,internal,1858889
2018-07-31,desktop,none,1178822
2018-07-31,mobile app,external,107
2018-07-31,mobile app,external (search engine),60906
2018-07-31,mobile app,internal,76363
2018-07-31,mobile app,none,208249
2018-07-31,mobile web,external,38830
2018-07-31,mobile web,external (search engine),4707646
2018-07-31,mobile web,internal,2720403
2018-07-31,mobile web,none,1614873
2018-08-01,desktop,external,69567
2018-08-01,desktop,external (search engine),2124936
2018-08-01,desktop,internal,1695937
2018-08-01,desktop,none,1138000
2018-08-01,mobile app,external,122
2018-08-01,mobile app,external (search engine),62373
2018-08-01,mobile app,internal,75758
2018-08-01,mobile app,none,205488
2018-08-01,mobile web,external,39711
2018-08-01,mobile web,external (search engine),4655040
2018-08-01,mobile web,internal,2628198
2018-08-01,mobile web,none,1590202
2018-08-02,desktop,external,72045
2018-08-02,desktop,external (search engine),2162812
2018-08-02,desktop,internal,1690589
2018-08-02,desktop,none,1106549
2018-08-02,mobile app,external,107
2018-08-02,mobile app,external (search engine),63979
2018-08-02,mobile app,internal,76995
2018-08-02,mobile app,none,213189
2018-08-02,mobile web,external,47444
2018-08-02,mobile web,external (search engine),4910811
2018-08-02,mobile web,internal,2714545
2018-08-02,mobile web,none,1603653
2018-08-03,desktop,external,67309
2018-08-03,desktop,external (search engine),2018178
2018-08-03,desktop,internal,1571635
2018-08-03,desktop,none,1069873
2018-08-03,mobile app,external,92
2018-08-03,mobile app,external (search engine),64319
2018-08-03,mobile app,internal,71788
2018-08-03,mobile app,none,210603
2018-08-03,mobile web,external,37770
2018-08-03,mobile web,external (search engine),4881084
2018-08-03,mobile web,internal,2686127
2018-08-03,mobile web,none,1602159
2018-08-04,desktop,external,58491
2018-08-04,desktop,external (search engine),1368079
2018-08-04,desktop,internal,1227685
